augmented_mean_logprobs,boundary_idx,char_jaccard_disagreement,critical,dataset,internal_confidence_logprob_std,internal_confidence_mean_logprob,label_reason,llm_continuation_correct,llm_oracle_correct,prefix_char_len,prefix_token_len,problem_id,question_id,score_variance,selected_rank,slm_final_correct,source_root,structured_disagreement,xrd,xrd_component_scores,xrd_error
"[-1.078664255921467, -1.3661344731416858, -1.2553644252311642, -0.9434203707151028]",0,0.6810123429475833,True,math500,0.03883405401841517,-0.21057294712828642,slm_wrong_llm_boundary_recovers,True,True,169,122,77,,0.0015080837515051876,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.9503229341240685,"[-0.8970025220265825, -1.15404088106667, -1.0801830698980552, -0.6700652635049664]",
"[-0.03882865605268293, -0.03882865605268293, -0.03882865605268293, -0.03882865605268293]",105,0.0,True,math500,0.0,-0.0001093448511393369,slm_wrong_llm_boundary_recovers,True,True,10017,3644,77,,0.0,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.038719311201543594,"[-0.038719311201543594, -0.038719311201543594, -0.038719311201543594, -0.038719311201543594]",
"[-0.6155445937147306, -0.6155445937147306, -0.6155445937147306, -0.6155445937147306]",210,0.0,True,math500,9.628506550763749e-06,-0.00312731409854905,slm_wrong_llm_boundary_recovers,True,True,20027,7226,77,,9.270813839810041e-11,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.6124172796161815,"[-0.6124006025536346, -0.6124228386370305, -0.6124228386370305, -0.6124228386370305]",
"[-0.007773000617191883, -0.007773000617191883, -0.007773000617191883, -0.007773000617191883]",314,0.0,True,math500,0.0,-0.00016257390300822294,slm_wrong_llm_boundary_recovers,True,True,29925,10764,77,,0.0,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.00761042671418366,"[-0.00761042671418366, -0.00761042671418366, -0.00761042671418366, -0.00761042671418366]",
"[-0.007414106415256226, -0.007414106415256226, -0.007414106415256226, -0.007414106415256226]",419,0.0,True,math500,0.0,-0.0017054142243588494,slm_wrong_llm_boundary_recovers,True,True,40047,14387,77,,0.0,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.005708692190897377,"[-0.005708692190897377, -0.005708692190897377, -0.005708692190897377, -0.005708692190897377]",
"[-1.4990251068556972, -2.0520281552853703, -1.262645770316169, -1.341413898542072]",0,0.8010862880352364,False,math500,0.08547519541110568,-0.39691745509919496,slm_already_correct,True,True,238,190,78,,0.007306009030566702,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.1418607776506322,"[-1.0735351620196525, -1.528797847753367, -0.9583033630696143, -1.006806737759895]",
"[-1.1366069148934406, -0.9689220860404425, -0.9689220860404425, -0.9824160221904956]",16,0.6235224586288416,False,math500,0.1697082272440554,-0.2861215960351922,slm_already_correct,True,True,1565,696,78,,0.02880088239431995,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.728095181256013,"[-0.731081467313029, -0.8492205081346356, -0.8492205081346356, -0.4828582414417521]",
"[-1.0939885666964126, -1.0939885666964126, -0.6251362302366684, -1.5414080602491822]",32,0.37767094017094016,False,math500,0.05656028605576634,-0.14339751264164624,slm_already_correct,True,True,2263,980,78,,0.0031990659587101166,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.9452328433280227,"[-0.8942131091973772, -0.8942131091973772, -0.5316989849336669, -1.4608061699836696]",
"[-1.4749584713759873, -1.4749584713759873, -1.4749584713759873, -1.4749584713759873]",49,0.0,False,math500,0.0,-0.019558510733003232,slm_already_correct,True,True,3066,1296,78,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.4553999606429842,"[-1.4553999606429842, -1.4553999606429842, -1.4553999606429842, -1.4553999606429842]",
"[-0.6425756403139076, -7.490400791168213, -1.6494299451167334, -1.6494299451167334]",65,0.702020202020202,False,math500,1.2705466679984532,-0.8399265686068631,slm_already_correct,True,True,4768,2078,78,,1.6142888355619716,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-2.0180325118220335,"[-0.5319476772163227, -4.449827457778156, -1.545177456146828, -1.545177456146828]",
"[-2.0013822770508707, -1.1579720403151441, -1.2704035804049454, -0.8342540775630596]",0,0.6684354970368075,False,math500,0.08839826111398248,-0.21928154727907712,slm_already_correct,True,True,61,92,79,,0.007814252567975829,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.0967214465544277,"[-1.7250346475790868, -1.0571766297314156, -1.0981143108549531, -0.5065601980522558]",
"[-1.4865947990803117, -1.6485793684394896, -1.051451699532415, -1.051451699532415]",2,0.5267676767676768,False,math500,0.06149062557749526,-0.1630908452316603,slm_already_correct,True,True,237,156,79,,0.003781097033911714,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.1464285464144974,"[-1.2798553425267998, -1.4084443204445591, -0.9487072613433156, -0.9487072613433156]",
"[-0.5327164164522173, -0.32180169645130263, -0.41302805005886967, -0.41302805005886967]",5,0.04255319148936171,False,math500,0.00037803851955791473,-0.040620702365540495,slm_already_correct,True,True,479,263,79,,1.4291312226953988e-07,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.37952285088977433,"[-0.49231397472770766, -0.2805262121626697, -0.37262560833436, -0.37262560833436]",
"[-0.7016250996163892, -0.7016250996163892, -0.7016250996163892, -0.7016250996163892]",8,0.0,False,math500,0.0,-0.03305476654483452,slm_already_correct,True,True,670,355,79,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.6685703330715547,"[-0.6685703330715547, -0.6685703330715547, -0.6685703330715547, -0.6685703330715547]",
"[-0.729937513357072, -0.729937513357072, -0.729937513357072, -0.729937513357072]",10,0.0,False,math500,0.0,-0.04363617503695423,slm_already_correct,True,True,1182,558,79,,0.0,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.6863013383201177,"[-0.6863013383201177, -0.6863013383201177, -0.6863013383201177, -0.6863013383201177]",
"[-1.388305928877969, -1.7549219882090767, -1.4560161634144606, -1.770330280305643]",0,0.7524825976244683,False,math500,0.03798565708402523,-0.3190301444407311,slm_wrong_llm_boundary_not_recovered,False,True,263,172,80,,0.0014429101441051561,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.2733634457610563,"[-1.0950881267838852, -1.4797635477065612, -1.1215437896348703, -1.3970583189189085]",
"[-0.4115293842717165, -0.8374538706888757, -0.5990329983851552, -4.963071991999944]",46,0.8646298653358454,True,math500,0.4195808305487046,-0.6378616282257308,slm_wrong_llm_boundary_recovers,True,True,7883,2797,80,,0.17604807336394077,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.064910433110692,"[-0.1544177376586191, -0.252248285375984, -0.22536787705584516, -3.6276078323523198]",
"[-1.006985763045435, -0.9123806760559319, -0.5032505918298503, -0.6301957272283593]",93,0.7413459464932792,True,math500,0.1436618135510328,-0.5333708516131346,slm_wrong_llm_boundary_recovers,True,True,16255,5589,80,,0.020638716672771715,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.2298323379267595,"[-0.2522613518173902, -0.36641882470431675, -0.14177881953145077, -0.15887035565388036]",
"[-1.1657275958113331, -1.3120591195972153, -1.3080657644661784, -1.8138721797226935]",140,0.7699864553658154,True,math500,0.07815077161996996,-0.37681385004085666,slm_wrong_llm_boundary_recovers,True,True,23990,8412,80,,0.0061075431047967026,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.0231173148584984,"[-0.8855927301736202, -0.8927956624625075, -0.9809843615984484, -1.3330965051994177]",
"[-0.6394434723698055, -0.7848771574105058, -0.6497114769481414, -1.4905126935766682]",186,0.7779721867723008,False,math500,0.11964709394242955,-0.6020999386179242,slm_wrong_llm_boundary_not_recovered,False,True,30156,10585,80,,0.01431542708886856,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.289036261458356,"[-0.13820682745890966, 0.007997573122338508, -0.034899079759270535, -0.9910367117375822]",
"[-1.0964659620894963, -0.932933495011639, -0.8876439370214939, -1.3962827123132229]",0,0.37577992080550254,False,math500,0.028863243905009803,-0.23341296644623455,slm_already_correct,True,True,138,132,81,,0.0008330868487200857,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.8449185601627285,"[-0.8837268880340616, -0.6758600615770831, -0.6215141712307855, -1.1985731198089837]",
"[-0.07430074752968115, -0.07430074752968115, -0.47742037411934807, -0.18179311768665987]",4,0.1875,False,math500,0.0049530821022636265,-0.05819199793136052,slm_already_correct,True,True,719,311,81,,2.4533022311764263e-05,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.14376174878498205,"[-0.01896841288338085, -0.01896841288338085, -0.4106493863328069, -0.12646078304035957]",
"[-1.3607637529844396, -5.089069694280624, -1.2001713891416632, -1.0793826342844568]",9,0.6170322885691945,False,math500,0.37482298288469457,-0.34216667161429787,slm_already_correct,True,True,1323,514,81,,0.14049226849858004,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.840180196058498,"[-1.226212202416633, -4.097759734140709, -1.0772746241388327, -0.9594742235378177]",
"[-2.335152912975496, -2.335152912975496, -2.335152912975496, -2.335152912975496]",14,0.0,False,math500,0.0,-0.020483041771240097,slm_already_correct,True,True,1786,720,81,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-2.3146698712042557,"[-2.3146698712042557, -2.3146698712042557, -2.3146698712042557, -2.3146698712042557]",
"[-1.2573890350933652, -2.514608244993724, -1.5580141567453907, -1.3006750977915038]",18,0.8729423868312757,False,math500,0.3487112258501522,-0.49435745489928173,slm_already_correct,True,True,1869,751,81,,0.12159951903391583,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.1633141787567143,"[-1.0298344747420287, -1.4212084430455434, -1.2539738570879195, -0.9482399401513651]",
"[-1.3422223699115534, -1.5509364743502658, -1.3323866712054269, -1.6309006838612845]",0,0.7459871557930332,False,math500,0.0724044472279465,-0.3012247112072233,slm_wrong_llm_boundary_not_recovered,False,True,371,222,82,,0.005242403978384491,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.1628868386249094,"[-1.0614557712355293, -1.25526027866022, -1.1186129220640133, -1.216218382539875]",
"[-1.0332190624542363, -1.2386823647175333, -1.1915151543123557, -1.5765237910013639]",8,0.7229191064495747,False,math500,0.11432230758901253,-0.4621710205703575,slm_wrong_llm_boundary_not_recovered,False,True,1475,533,82,,0.013069590012476791,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.7978140725510148,"[-0.7139812934516527, -0.7453425726635032, -0.7844378006035058, -0.9474946234853974]",
"[-1.7100381319534108, -1.5927130827380331, -1.5966864933897957, -1.3334893845270628]",15,0.788083980632731,False,math500,0.060477905589816375,-0.429330678752626,slm_wrong_llm_boundary_not_recovered,False,True,3019,1045,82,,0.003657577064530743,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.1289010943994495,"[-1.2256534842603273, -1.235265611007897, -1.1028583921579467, -0.9518268901716276]",
"[-1.8903275761986151, -0.7597819783114748, -1.075838465241759, -1.3822740015384625]",22,0.9087377741908101,False,math500,0.22763317441248682,-0.6134556571207143,slm_wrong_llm_boundary_not_recovered,False,True,4013,1431,82,,0.05181686209310564,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.6635998482018636,"[-0.9974805514486635, -0.5017331549325972, -0.42283900017537235, -0.7323466862508212]",
"[-0.933485530210902, -0.8916424119161093, -0.9716102087522662, -1.0392710370440454]",30,0.8224875031760948,False,math500,0.05776767015460873,-0.41674914521196316,slm_wrong_llm_boundary_not_recovered,False,True,5129,1886,82,,0.003337103715091672,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.5422531517688676,"[-0.5435202721652121, -0.49155151460217894, -0.4576087724111302, -0.676332047896949]",
"[-1.5290617247579377, -2.574603998047464, -1.1717411814767047, -1.2833678168728966]",0,0.7563404700771802,True,math500,0.11874736917866296,-0.24838922681184875,slm_wrong_llm_boundary_recovers,True,True,143,118,83,,0.014100937686853674,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.391304453476902,"[-1.3103278954786488, -2.1252651112565, -1.0243724414965227, -1.105252365675936]",
"[-2.411080360612167, -0.7621489913199326, -0.9535550711048992, -0.6005997189718618]",136,0.7368729258085001,True,math500,0.1498958217568698,-0.2476837640258363,slm_wrong_llm_boundary_recovers,True,True,12274,6116,83,,0.022468757380167285,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.9341622714763789,"[-2.0285519525171236, -0.35915098656340705, -0.903263983457651, -0.4456821633673336]",
"[-0.46417386639488356, -0.46417386639488356, -0.46417386639488356, -0.46417386639488356]",272,0.0,False,math500,0.0,-0.0007070385765781673,slm_wrong_llm_boundary_not_recovered,False,True,16898,8880,83,,0.0,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.4634668278183054,"[-0.4634668278183054, -0.4634668278183054, -0.4634668278183054, -0.4634668278183054]",
"[-0.34148823234084347, -0.34148823234084347, -0.34148823234084347, -0.34148823234084347]",407,0.0,False,math500,1.3046544702859897e-06,-0.000176353365673787,slm_wrong_llm_boundary_not_recovered,False,True,21443,11625,83,,1.7021232868372164e-12,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.3413118789751697,"[-0.3413096192473408, -0.3413126322177793, -0.3413126322177793, -0.3413126322177793]",
"[-0.24102085609061677, -0.24102085609061677, -0.24102085609061677, -0.24102085609061677]",543,0.0,False,math500,0.0,-8.000920398613816e-05,slm_wrong_llm_boundary_not_recovered,False,True,26012,14386,83,,0.0,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.24094084688663064,"[-0.24094084688663064, -0.24094084688663064, -0.24094084688663064, -0.24094084688663064]",
"[-1.068725320189941, -1.3276217960257526, -1.0408427464071792, -0.8283698534094128]",0,0.438609769758385,False,math500,0.06751889019034127,-0.15190750830338628,slm_already_correct,True,True,288,200,84,,0.004558800532535363,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.9144824207046851,"[-0.9580368903410925, -1.0610268356498491, -0.944165060581484, -0.6947008962463148]",
"[-0.7781364583677393, -1.4521306907234768, -2.010117590259597, -3.734607153940791]",26,0.8531797912264499,False,math500,0.20982323518914817,-0.7230060279600969,slm_already_correct,True,True,2145,1001,84,,0.04402579002524058,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.270741945362804,"[0.05515977628280844, -0.7048633024389477, -1.0766297584116842, -3.3566344968833923]",
"[-1.030857023480227, -1.030857023480227, -1.030857023480227, -1.030857023480227]",52,0.0,False,math500,0.0,-0.0009558454659170934,slm_already_correct,True,True,3151,1403,84,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.02990117801431,"[-1.02990117801431, -1.02990117801431, -1.02990117801431, -1.02990117801431]",
"[-0.36453919065604623, -0.36453919065604623, -0.36453919065604623, -0.36453919065604623]",77,0.0,False,math500,0.0,-0.007300170490547542,slm_already_correct,True,True,3955,1799,84,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.3572390201654987,"[-0.3572390201654987, -0.3572390201654987, -0.3572390201654987, -0.3572390201654987]",
"[-0.04522948591096318, -0.04522948591096318, -0.04522948591096318, -0.6559457047647912]",103,0.28181818181818186,False,math500,0.21529439797031744,-0.1427627548411312,slm_already_correct,True,True,5927,2727,84,,0.04635167779740143,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.05514578578328897,"[-0.026767009693013162, -0.026767009693013162, -0.026767009693013162, -0.1402821140541164]",
"[-1.1738667464251193, -1.1975964922312414, -1.2115140626210632, -1.1737600178093999]",0,0.44693048350833603,False,math500,0.09887416766267942,-0.28225206036590933,slm_already_correct,True,True,207,157,85,,0.009776101030987642,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.9069322694057966,"[-0.9450731117721887, -0.9674677157380245, -0.758242522707036, -0.9569457274059374]",
"[-0.059464485118610355, -0.059464485118610355, -0.059464485118610355, -0.059464485118610355]",82,0.0,False,math500,0.0,-0.000559966076465912,slm_already_correct,True,True,11213,3730,85,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.05890451904214444,"[-0.05890451904214444, -0.05890451904214444, -0.05890451904214444, -0.05890451904214444]",
"[-0.01131067827247989, -0.01131067827247989, -0.01131067827247989, -0.01131067827247989]",164,0.0,False,math500,0.0,-0.0011788286325185027,slm_already_correct,True,True,22165,7347,85,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.010131849639961388,"[-0.010131849639961388, -0.010131849639961388, -0.010131849639961388, -0.010131849639961388]",
"[-0.06673746933142866, -0.06673746933142866, -0.06673746933142866, -0.06673746933142866]",245,0.0,False,math500,0.0,-0.00045624163642798976,slm_already_correct,True,True,32434,10720,85,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.06628122769500067,"[-0.06628122769500067, -0.06628122769500067, -0.06628122769500067, -0.06628122769500067]",
"[-0.023826184063144257, -0.023826184063144257, -0.023826184063144257, -0.023826184063144257]",327,0.0,False,math500,0.0,-0.0007906371434292699,slm_already_correct,True,True,43757,14437,85,,0.0,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.02303554691971499,"[-0.02303554691971499, -0.02303554691971499, -0.02303554691971499, -0.02303554691971499]",
"[-0.592355099404557, -0.596229352601393, -0.33610811946067876, -1.0634294951409433]",0,0.8448882780896888,True,math500,0.1893445771460218,-0.44744047708740875,slm_wrong_llm_boundary_recovers,True,True,100,108,86,,0.035851368894605794,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.19959003956448423,"[-0.09088004561746743, -0.32527926551205494, -0.05309341864588479, -0.32910742848252983]",
"[-0.04853801666156089, -0.04853801666156089, -0.04853801666156089, -0.04853801666156089]",194,0.0,True,math500,0.0,-0.0008072486233513267,slm_wrong_llm_boundary_recovers,True,True,10715,3765,86,,0.0,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.04773076803820957,"[-0.04773076803820957, -0.04773076803820957, -0.04773076803820957, -0.04773076803820957]",
"[-0.14072639097730644, -0.14072639097730644, -0.14072639097730644, -0.14072639097730644]",388,0.0,True,math500,2.025457671350172e-06,-0.00017739003841477086,slm_wrong_llm_boundary_recovers,True,True,20677,7273,86,,4.102478778431262e-12,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.14054900093889167,"[-0.14055250913448702, -0.14054783154035988, -0.14054783154035988, -0.14054783154035988]",
"[-0.0064270514631061815, -0.0064270514631061815, -0.0064270514631061815, -0.0064270514631061815]",582,0.0,True,math500,5.169820632330755e-07,-0.0018201996874154247,slm_wrong_llm_boundary_recovers,True,True,30797,10842,86,,2.672704537047277e-13,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.004606851775690757,"[-0.004605956336490635, -0.004607150255424131, -0.004607150255424131, -0.004607150255424131]",
"[-0.009325606756151088, -0.009325606756151088, -0.009325606756151088, -0.009325606756151088]",776,0.0,True,math500,0.0002735968457367919,-0.006312658035736522,slm_wrong_llm_boundary_recovers,True,True,40923,14410,86,,7.48552339971219e-08,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.0030129487204145666,"[-0.0025390650828078587, -0.003170909932950136, -0.003170909932950136, -0.003170909932950136]",
"[-1.542843255675577, -1.6238768268992905, -0.8671937735271484, -4.025879289954901]",0,0.8376223634784322,False,math500,0.17349728574654738,-0.5394430570197616,slm_already_correct,True,True,184,113,87,,0.030101308161419114,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.4755052294944675,"[-0.8547912682496155, -0.8933228569358641, -0.5428458646115768, -3.6110609281808137]",
"[-0.6980998243889189, -0.6980998243889189, -0.6980998243889189, -0.6980998243889189]",15,0.0,False,math500,0.0,-0.00016258501668175995,slm_already_correct,True,True,689,327,87,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.6979372393722372,"[-0.6979372393722372, -0.6979372393722372, -0.6979372393722372, -0.6979372393722372]",
"[-5.032788779586554, -4.174647015053779, -0.2831652461055114, -2.2138802018343995]",30,0.7962173192880154,False,math500,0.07830409290035359,-0.22695772204610876,slm_already_correct,True,True,1263,576,87,,0.006131530964947206,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-2.699162588598952,"[-4.670407403376885, -3.989333630298802, -0.1083425036406993, -2.0285668170794224]",
"[-3.817489579319954, -3.817489579319954, -3.817489579319954, -1.6023458387547482]",44,0.3636363636363636,False,math500,0.023809105942963683,-0.18103925569569887,slm_already_correct,True,True,1904,805,87,,0.0005668735258032685,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-3.0826643884829537,"[-3.6227041298989207, -3.6227041298989207, -3.6227041298989207, -1.4625451642350527]",
"[-1.152835646991827, -0.9197171695666839, -1.2017562095610297, -1.2017562095610297]",59,0.27419354838709675,False,math500,0.05349661692603749,-0.1313850229215307,slm_already_correct,True,True,2274,951,87,,0.002861888022531201,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.9876312859986119,"[-1.0523369102532785, -0.6956732880962071, -1.101257472822481, -1.101257472822481]",
"[-0.11779057373041724, -0.11779057373041724, -0.11779057373041724, -0.11779057373041724]",0,0.0,False,math500,0.0,-0.023096578133978696,slm_already_correct,False,True,217,188,88,,0.0,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.09469399559643854,"[-0.09469399559643854, -0.09469399559643854, -0.09469399559643854, -0.09469399559643854]",
"[-2.292585627451481, -1.7454883360777482, -2.842441682198796, -1.4889662972050033]",20,0.826540558044878,False,math500,0.05233514989030799,-0.14673912034039682,slm_already_correct,True,True,4227,1375,88,,0.002738967914041005,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.9456313653928603,"[-2.0714851511124834, -1.650506442427523, -2.7423031855813598, -1.318230682450075]",
"[-0.9861086604373668, -1.1270281610505966, -1.1833584962524069, -2.383434583825874]",40,0.8247362633653815,False,math500,0.24069123064839604,-0.5376608971392648,slm_already_correct,True,True,7273,2543,88,,0.057932268511039386,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.8823215782522963,"[-0.5025666004447666, -0.1896332366993495, -0.8866521060237349, -1.950434369841334]",
"[-1.817704771255606, -1.9485092567556421, -2.397878528721372, -1.7370040161580391]",59,0.8101460842949227,False,math500,0.14794013234235304,-0.8195271212495587,slm_already_correct,True,True,11178,3876,88,,0.021886282757472935,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.155747021973106,"[-1.1462091867192257, -1.0785831174628697, -1.70030645690617, -0.6978893268041588]",
"[-0.02378711301003517, -0.02378711301003517, -0.6941642559760415, -0.05178853153642115]",79,0.1610169491525424,False,math500,0.1769981156526778,-0.1254399874989194,slm_already_correct,True,True,14435,4913,88,,0.031328332944598705,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.07294176588421385,"[-0.0006003283768262445, -0.0005053849800076386, -0.26215454667362786, -0.02850680350639362]",
"[-1.5381323882067193, -1.6219822604206122, -2.1343133245758104, -1.6994364395156367]",0,0.6390875449608806,False,math500,0.03379634504722921,-0.2476059578579834,slm_already_correct,True,True,471,208,89,,0.0011421929385513746,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.5008601453217112,"[-1.324361642265412, -1.4050590432325214, -1.868612367810183, -1.4054075279787286]",
"[-2.072904393565841, -1.45695526605477, -1.483618369171176, -0.9051606589418303]",10,0.7767904004923342,False,math500,0.2509694235309606,-0.35337925904873024,slm_already_correct,True,True,1643,711,89,,0.06298565154746268,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.1262804128846742,"[-1.2929576837770584, -1.1693684022090656, -1.327580347567016, -0.7152152179855564]",
"[-1.8899712144222274, -1.0687718572571043, -1.2318212860319666, -0.7770891885489704]",19,0.7622194077738215,False,math500,0.15939354492842106,-0.23441923820397279,slm_already_correct,True,True,2289,1023,89,,0.02540630216484858,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.0074941483610944,"[-1.4106506929045333, -1.035877402638178, -1.012177580161178, -0.5712709177404882]",
"[-0.6028200989639956, -0.6028200989639956, -0.6028200989639956, -0.6028200989639956]",28,0.0,False,math500,0.0,-0.0012355190564505847,slm_already_correct,True,True,2698,1212,89,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.601584579907545,"[-0.601584579907545, -0.601584579907545, -0.601584579907545, -0.601584579907545]",
"[-1.2297967788993749, -1.2297967788993749, -0.3567437060319065, -17.221145629882812]",38,0.8333333333333334,False,math500,0.5580201295223003,-0.4677438340646586,slm_already_correct,True,True,3604,1619,89,,0.31138646495208483,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-4.541626889363709,"[-1.1012508859516639, -1.1012508859516639, -0.1764297656838778, -15.787576019867629]",
"[-0.7836141825191589, -0.9241857981251087, -1.0176021336633312, -0.938338064826894]",0,0.19015691062749887,False,math500,0.06264488254132167,-0.13896803249095768,slm_already_correct,True,True,147,129,90,,0.003924381308615989,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.7769670122926655,"[-0.6911049097014512, -0.7772429399015977, -0.7795955037817919, -0.8599246957858213]",
"[-0.9585444208078703, -1.0485048289060614, -0.982439406878882, -1.15026950686035]",4,0.6311969082976313,False,math500,0.060854336231258875,-0.24158132485340517,slm_already_correct,False,True,644,267,90,,0.0037032502381471066,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.7933582160098858,"[-0.6974554087246948, -0.9047746766708116, -0.6717802508426018, -0.8994225278014347]",
